Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6
-1.3085,-1.0434,0.32099,-0.069109,-0.122,-0.076301
-1.223,-1.0907,0.30606,-0.069915,-0.11477,-0.077384
-1.2216,-1.1035,0.30119,-0.070897,-0.12072,-0.076098
-1.185,-1.1044,0.29602,-0.07211,-0.11773,-0.079717
-1.1843,-1.1214,0.28887,-0.073154,-0.1151,-0.078867
-1.2251,-1.0952,0.28216,-0.072762,-0.12043,-0.079987
-1.2612,-1.1141,0.27677,-0.072887,-0.12197,-0.078922
-1.3672,-1.1322,0.28035,-0.073215,-0.11882,-0.080004
-1.3618,-1.1495,0.28332,-0.072725,-0.1159,-0.0813
-1.3598,-1.1308,0.27638,-0.073384,-0.12128,-0.082632
-1.4304,-1.0994,0.29263,-0.073005,-0.12272,-0.082183
-1.3428,-1.1354,0.29548,-0.073076,-0.1195,-0.080561
-1.3272,-1.1438,0.29094,-0.074061,-0.12047,-0.079217
-1.3309,-1.137,0.30548,-0.074674,-0.11761,-0.080195
-1.3082,-1.0992,0.31072,-0.075987,-0.11893,-0.079357
-1.3491,-1.1214,0.30614,-0.076864,-0.11987,-0.078099
-1.3555,-1.0641,0.31053,-0.078396,-0.12112,-0.076402
-1.3601,-1.1169,0.30588,-0.079459,-0.11803,-0.077389
-1.4001,-1.0862,0.30095,-0.080538,-0.11914,-0.076197
-1.3932,-1.0619,0.30583,-0.081814,-0.12037,-0.074759
-1.3954,-1.0649,0.28994,-0.08263,-0.12141,-0.073068
-1.3539,-1.048,0.29334,-0.082757,-0.12226,-0.073882
-1.2846,-1.0534,0.2877,-0.083604,-0.11929,-0.072333
-1.2166,-1.0569,0.29353,-0.083577,-0.12052,-0.07551
-1.1851,-1.0285,0.29549,-0.083601,-0.12123,-0.071817
-1.2605,-1.0821,0.29084,-0.083479,-0.12274,-0.074601
-1.3342,-1.0417,0.29519,-0.083154,-0.11944,-0.075294
-1.3581,-1.051,0.30989,-0.083903,-0.1205,-0.073986
-1.381,-1.0557,0.30604,-0.083685,-0.12567,-0.079259
-1.3391,-1.0698,0.31038,-0.084069,-0.1185,-0.075723
-1.2914,-1.0498,0.31578,-0.083983,-0.12356,-0.080688
-1.2644,-1.0899,0.31724,-0.08447,-0.12092,-0.082367
-1.259,-1.0652,0.31708,-0.086337,-0.12559,-0.081158
-1.3716,-1.0758,0.31182,-0.087041,-0.11858,-0.082097
-1.4037,-1.0951,0.3071,-0.087948,-0.12381,-0.083436
-1.4361,-1.0296,0.30209,-0.089187,-0.12444,-0.084453
-1.4736,-1.0865,0.29512,-0.089801,-0.1216,-0.085686
-1.4296,-1.07,0.27937,-0.089777,-0.12676,-0.084376
-1.3634,-1.042,0.28295,-0.090685,-0.12388,-0.085391
-1.3357,-1.0646,0.27668,-0.090083,-0.1204,-0.084592
-1.3116,-1.039,0.26842,-0.090113,-0.12577,-0.087802
-1.3589,-1.0544,0.27238,-0.089457,-0.12241,-0.086712
-1.3639,-1.0618,0.27578,-0.089866,-0.12375,-0.087956
-1.4424,-1.0759,0.28026,-0.090005,-0.1244,-0.091452
-1.4754,-1.0437,0.28252,-0.090558,-0.1257,-0.090473
-1.4672,-1.0502,0.29839,-0.091951,-0.12664,-0.096439
-1.3911,-1.1039,0.29245,-0.09336,-0.12756,-0.095453
-1.2856,-1.064,0.29797,-0.094267,-0.12865,-0.097161
-1.2184,-1.1138,0.31222,-0.095426,-0.12509,-0.10316
-1.2282,-1.1155,0.29781,-0.096162,-0.12642,-0.10257
-1.268,-1.133,0.31371,-0.095195,-0.13152,-0.10358
-1.3562,-1.1075,0.3002,-0.095128,-0.12892,-0.1057
-1.3972,-1.1099,0.30191,-0.094934,-0.12904,-0.10788
-1.3512,-1.1406,0.297,-0.094106,-0.13017,-0.10938
-1.3052,-1.1079,0.30274,-0.093322,-0.12714,-0.10869
-1.2633,-1.1377,0.30713,-0.092642,-0.13213,-0.11088
-1.3007,-1.0721,0.3025,-0.092466,-0.12907,-0.10778
-1.4056,-1.1061,0.31694,-0.092657,-0.1342,-0.10708
-1.4381,-1.0815,0.31451,-0.09259,-0.13113,-0.1065
-1.5,-1.1059,0.32957,-0.093476,-0.13194,-0.10789
-1.419,-1.0766,0.33702,-0.093398,-0.13324,-0.10469
-1.4236,-1.0614,0.33221,-0.093751,-0.13403,-0.10391
-1.3591,-1.0713,0.32959,-0.093718,-0.13068,-0.1027
-1.3327,-1.1212,0.32593,-0.093043,-0.13204,-0.104
-1.4184,-1.0844,0.32034,-0.092233,-0.13288,-0.10311
-1.4234,-1.0913,0.30515,-0.092104,-0.13403,-0.1018
-1.4991,-1.1324,0.28911,-0.09115,-0.13085,-0.10299
-1.5371,-1.095,0.28312,-0.090719,-0.13188,-0.10404
-1.4257,-1.1037,0.28692,-0.090668,-0.13304,-0.10308
-1.3568,-1.1529,0.28004,-0.090543,-0.13384,-0.1039
-1.2582,-1.1015,0.2846,-0.092068,-0.13098,-0.10528
-1.3059,-1.1699,0.30289,-0.092038,-0.13658,-0.10617
-1.4174,-1.1449,0.30373,-0.093002,-0.12852,-0.10302
-1.4447,-1.1218,0.31974,-0.09295,-0.13369,-0.10396
-1.4781,-1.1429,0.3257,-0.093202,-0.13475,-0.10253
-1.3536,-1.1274,0.34288,-0.092711,-0.1272,-0.10139
-1.314,-1.1405,0.35002,-0.091397,-0.13252,-0.1
-1.3526,-1.1693,0.3457,-0.089629,-0.13339,-0.10113
-1.425,-1.1107,0.35452,-0.088207,-0.12597,-0.099538
-1.5216,-1.1284,0.35112,-0.087286,-0.13555,-0.10008
-1.4778,-1.1067,0.35837,-0.086901,-0.1277,-0.096397
-1.4362,-1.1291,0.34492,-0.087351,-0.1286,-0.099743
-1.4025,-1.1421,0.35081,-0.087987,-0.12978,-0.10268
-1.3358,-1.1121,0.35948,-0.088683,-0.12627,-0.10132
-1.3844,-1.1195,0.34415,-0.089524,-0.13124,-0.10229
-1.4961,-1.1291,0.35144,-0.089337,-0.12383,-0.10552
-1.5332,-1.1413,0.35738,-0.08777,-0.13293,-0.10647
-1.5302,-1.1434,0.35516,-0.086837,-0.12526,-0.10968
-1.4227,-1.1155,0.34012,-0.085479,-0.13031,-0.11153
-1.3534,-1.1272,0.35614,-0.085113,-0.12646,-0.11235
-1.3262,-1.1718,0.33262,-0.084849,-0.12746,-0.11242
-1.43,-1.1089,0.32791,-0.084622,-0.12908,-0.11526
-1.557,-1.1169,0.32209,-0.085268,-0.12867,-0.11193
-1.5493,-1.1026,0.29407,-0.084807,-0.12925,-0.11323
-1.3937,-1.1166,0.30908,-0.084758,-0.12997,-0.11439
-1.3641,-1.0935,0.29216,-0.084487,-0.13017,-0.11355
-1.3655,-1.1119,0.29453,-0.083874,-0.12706,-0.11229
-1.4433,-1.1358,0.30884,-0.08256,-0.13162,-0.11113
-1.5823,-1.099,0.32398,-0.08186,-0.12781,-0.11453
-1.5005,-1.1539,0.32903,-0.080901,-0.13302,-0.11622
-1.4246,-1.127,0.33435,-0.080447,-0.12902,-0.11464
-1.3898,-1.2091,0.3391,-0.080454,-0.13406,-0.12072
-1.3963,-1.1772,0.32474,-0.081071,-0.13006,-0.11986
-1.5082,-1.222,0.34068,-0.081888,-0.13096,-0.11894
-1.5389,-1.1941,0.31375,-0.082516,-0.12739,-0.12256
-1.5757,-1.1992,0.31895,-0.082838,-0.13216,-0.1195
-1.4974,-1.2549,0.32276,-0.082148,-0.12856,-0.1185
-1.3546,-1.2015,0.31839,-0.081406,-0.12902,-0.11724
-1.3316,-1.1837,0.33395,-0.080443,-0.12582,-0.11407
-1.4159,-1.1602,0.33775,-0.07948,-0.13062,-0.11038
-1.5634,-1.1826,0.3451,-0.080199,-0.12686,-0.10709
-1.5847,-1.1127,0.34833,-0.081431,-0.129,-0.10732
-1.4023,-1.136,0.35693,-0.083091,-0.12411,-0.10314
-1.3324,-1.1564,0.35335,-0.084653,-0.1289,-0.10394
-1.4107,-1.1263,0.33858,-0.086076,-0.12548,-0.1022
-1.5597,-1.1443,0.34398,-0.086975,-0.12178,-0.1028
-1.6185,-1.1566,0.32864,-0.086793,-0.12673,-0.10527
-1.5393,-1.196,0.32336,-0.085981,-0.12312,-0.10381
-1.425,-1.151,0.31695,-0.085486,-0.12386,-0.10451
-1.3936,-1.2354,0.3102,-0.084509,-0.12423,-0.10284
-1.5114,-1.1535,0.32413,-0.085193,-0.1249,-0.10351
-1.6211,-1.2033,0.31952,-0.085967,-0.12123,-0.10385
-1.5775,-1.2105,0.33485,-0.086819,-0.12176,-0.10495
-1.5438,-1.1416,0.32832,-0.088357,-0.12638,-0.10298
-1.3597,-1.1673,0.33321,-0.088835,-0.12278,-0.10387
-1.3066,-1.1474,0.31818,-0.088885,-0.12321,-0.10888
-1.5006,-1.1657,0.31242,-0.088794,-0.12346,-0.10784
-1.6457,-1.1201,0.30384,-0.087888,-0.12418,-0.11062
-1.5967,-1.1754,0.29988,-0.088129,-0.12868,-0.10985
-1.4464,-1.1562,0.31088,-0.088073,-0.12052,-0.11512
-1.339,-1.1391,0.3175,-0.089497,-0.12941,-0.11546
-1.5086,-1.1909,0.32518,-0.090811,-0.1231,-0.11968
-1.7081,-1.1953,0.33602,-0.092196,-0.1303,-0.12113
-1.6226,-1.203,0.35334,-0.093652,-0.12644,-0.12262
-1.5467,-1.2102,0.33796,-0.09394,-0.12698,-0.12397
-1.4371,-1.2131,0.33262,-0.093011,-0.13149,-0.12315
-1.4831,-1.191,0.32865,-0.091957,-0.1275,-0.12226
-1.6709,-1.204,0.311,-0.091232,-0.12825,-0.12151
-1.6668,-1.1729,0.31762,-0.090298,-0.13298,-0.12033
-1.5528,-1.1555,0.3095,-0.090428,-0.12903,-0.11927
-1.3808,-1.1401,0.3245,-0.092227,-0.13348,-0.12074
-1.3575,-1.1168,0.32943,-0.093169,-0.13008,-0.1193
-1.592,-1.0721,0.33462,-0.093662,-0.13059,-0.12314
-1.6949,-1.126,0.35187,-0.093387,-0.13525,-0.12178
-1.5395,-1.1036,0.35744,-0.091829,-0.13157,-0.1257
-1.3563,-1.1512,0.34308,-0.090974,-0.13214,-0.1224
-1.3678,-1.1599,0.32704,-0.090183,-0.13288,-0.12354
-1.5526,-1.1889,0.33364,-0.089868,-0.1333,-0.12508
-1.6904,-1.1626,0.31623,-0.090961,-0.13423,-0.1169
-1.6013,-1.1986,0.3214,-0.092315,-0.13053,-0.11794
-1.5191,-1.1194,0.32604,-0.094042,-0.13122,-0.11438
-1.473,-1.1793,0.32589,-0.094602,-0.1306,-0.11031
-1.6696,-1.1153,0.32575,-0.094286,-0.12848,-0.10884
-1.6966,-1.1047,0.33065,-0.093315,-0.13368,-0.11155
-1.5477,-1.0426,0.3249,-0.092899,-0.12983,-0.11015
-1.4115,-1.0345,0.30874,-0.092535,-0.1307,-0.1109
-1.3511,-1.0236,0.30264,-0.092378,-0.13154,-0.11373
-1.6255,-1.0841,0.27439,-0.093253,-0.13201,-0.11484
-1.7293,-1.089,0.27744,-0.094726,-0.12867,-0.11784
-1.5036,-1.1301,0.27909,-0.09622,-0.13366,-0.11655
-1.3262,-1.0903,0.27083,-0.096071,-0.13837,-0.11999
-1.4136,-1.174,0.30509,-0.096377,-0.13042,-0.1186
-1.5969,-1.1655,0.30937,-0.094638,-0.13539,-0.11751
-1.6985,-1.131,0.30468,-0.093653,-0.13595,-0.11839
-1.5711,-1.1352,0.28799,-0.093914,-0.13651,-0.11949
-1.5307,-1.1512,0.28977,-0.095542,-0.14137,-0.12063
-1.6397,-1.0853,0.2833,-0.097585,-0.13755,-0.12145
-1.6675,-1.1482,0.27739,-0.098374,-0.13847,-0.12285
-1.6665,-1.0904,0.30065,-0.098771,-0.14287,-0.12393
-1.4801,-1.1501,0.30509,-0.097821,-0.13958,-0.12522
-1.3859,-1.1447,0.34175,-0.096823,-0.14021,-0.12989
-1.6236,-1.1841,0.351,-0.096475,-0.14381,-0.1281
-1.7308,-1.1923,0.34475,-0.096605,-0.14125,-0.12694
-1.5779,-1.2442,0.35238,-0.098147,-0.14225,-0.1283
-1.3625,-1.2519,0.34861,-0.099608,-0.14293,-0.12269
-1.4541,-1.2569,0.33448,-0.10058,-0.14328,-0.12401
-1.6393,-1.2686,0.33045,-0.10165,-0.14448,-0.12022
-1.632,-1.2512,0.32618,-0.1006,-0.13674,-0.12105
-1.5147,-1.2651,0.33174,-0.10033,-0.14175,-0.12227
-1.5876,-1.1694,0.33674,-0.099314,-0.14283,-0.12318
-1.7293,-1.1998,0.33191,-0.099405,-0.13911,-0.1243
-1.8226,-1.1938,0.34948,-0.10102,-0.1358,-0.12768
-1.6282,-1.1333,0.33436,-0.10298,-0.13683,-0.12419
-1.3796,-1.1641,0.33012,-0.10506,-0.13368,-0.12514
-1.4342,-1.2214,0.30377,-0.10565,-0.13437,-0.12206
-1.7055,-1.1848,0.29698,-0.10559,-0.13516,-0.1181
-1.6599,-1.2643,0.31255,-0.10425,-0.12779,-0.11636
-1.4055,-1.2366,0.31725,-0.1036,-0.13259,-0.11732
-1.3465,-1.2703,0.34239,-0.10469,-0.13359,-0.11556
-1.686,-1.2361,0.33864,-0.10629,-0.1299,-0.11851
-1.7415,-1.2034,0.34473,-0.10904,-0.13054,-0.12052
-1.6394,-1.1474,0.3284,-0.10985,-0.13025,-0.1226
-1.6132,-1.1298,0.31535,-0.10936,-0.13161,-0.12809
-1.7578,-1.1179,0.29821,-0.10825,-0.12827,-0.12716
-1.7872,-1.1362,0.302,-0.10726,-0.13274,-0.12822
-1.7045,-1.1233,0.31698,-0.10811,-0.1331,-0.13207
-1.347,-1.1708,0.33196,-0.10963,-0.1336,-0.13073
-1.371,-1.1796,0.3587,-0.11175,-0.13375,-0.13208
-1.6856,-1.2612,0.35743,-0.11319,-0.13438,-0.13348
-1.6042,-1.2197,0.35182,-0.11298,-0.1345,-0.13251
-1.4249,-1.2255,0.34835,-0.11288,-0.13495,-0.13609
-1.4672,-1.1982,0.34379,-0.11144,-0.13523,-0.13521
-1.7258,-1.2121,0.34061,-0.11082,-0.13948,-0.13868
-1.8161,-1.187,0.3347,-0.11027,-0.13192,-0.14284
-1.6865,-1.1315,0.34103,-0.11118,-0.13612,-0.14439
-1.7155,-1.1573,0.34601,-0.1129,-0.13659,-0.14154
-1.8181,-1.1787,0.3529,-0.11349,-0.13277,-0.14297
-1.8149,-1.196,0.33826,-0.11368,-0.13301,-0.14221
-1.5918,-1.2409,0.33286,-0.11206,-0.13391,-0.13899
-1.4303,-1.223,0.30611,-0.11086,-0.12983,-0.1404
-1.6011,-1.2429,0.27958,-0.11096,-0.13031,-0.13667
-1.716,-1.2742,0.27517,-0.11227,-0.13023,-0.14033
-1.4668,-1.2771,0.29248,-0.1141,-0.12703,-0.14431
-1.4068,-1.2515,0.30747,-0.11492,-0.12768,-0.14346
-1.7091,-1.2269,0.31072,-0.1135,-0.12829,-0.14717
-1.8457,-1.1759,0.30492,-0.11138,-0.12853,-0.14639
-1.7134,-1.1263,0.27782,-0.10993,-0.12495,-0.14536
-1.7055,-1.19,0.26861,-0.11098,-0.12539,-0.14463
-1.8437,-1.1284,0.26236,-0.11197,-0.12579,-0.13923
-1.8681,-1.1892,0.28361,-0.11318,-0.12632,-0.14002
-1.6427,-1.1995,0.30781,-0.11334,-0.12665,-0.1388
-1.3991,-1.2415,0.34433,-0.11147,-0.1268,-0.13973
-1.6437,-1.2073,0.35176,-0.10933,-0.12742,-0.14327
-1.6863,-1.2481,0.35869,-0.10755,-0.13183,-0.14695
-1.4683,-1.1755,0.35501,-0.10638,-0.12787,-0.14818
-1.4115,-1.1924,0.35105,-0.10697,-0.13212,-0.15185
-1.7499,-1.0852,0.34765,-0.10878,-0.13248,-0.15325
-1.8797,-1.1532,0.36586,-0.10984,-0.13286,-0.15265
-1.7119,-1.1544,0.38165,-0.10878,-0.13309,-0.15642
-1.7063,-1.1458,0.37971,-0.10763,-0.13749,-0.1535
-1.8098,-1.2275,0.38933,-0.10685,-0.13355,-0.15521
-1.8905,-1.232,0.39261,-0.10794,-0.13339,-0.15605
-1.5409,-1.2686,0.37327,-0.10899,-0.13838,-0.1556
-1.4126,-1.2819,0.34937,-0.10958,-0.1347,-0.15916
-1.6547,-1.2449,0.32409,-0.10756,-0.13511,-0.16099
-1.6597,-1.2604,0.33774,-0.10462,-0.13124,-0.16011
-1.4062,-1.198,0.34374,-0.10274,-0.13193,-0.16173
-1.6,-1.1977,0.36014,-0.10276,-0.12849,-0.16081
-1.8563,-1.2148,0.34545,-0.10392,-0.13322,-0.15538
-1.7935,-1.242,0.32906,-0.1056,-0.12957,-0.15227
-1.673,-1.2163,0.3025,-0.1061,-0.126,-0.15084
-1.7802,-1.2757,0.28375,-0.10512,-0.12662,-0.14952
-1.8461,-1.287,0.28673,-0.10338,-0.12737,-0.15034
-1.6535,-1.2617,0.31015,-0.10239,-0.12377,-0.15616
-1.4096,-1.2702,0.34501,-0.10307,-0.11988,-0.15946
-1.6166,-1.2866,0.34145,-0.10484,-0.12513,-0.15864
-1.6933,-1.1784,0.33431,-0.107,-0.12128,-0.16201
-1.4374,-1.1662,0.33096,-0.10781,-0.12607,-0.15904
-1.4885,-1.1572,0.32489,-0.10647,-0.12213,-0.15795
-1.8545,-1.093,0.32859,-0.10538,-0.12668,-0.15641
-1.83,-1.1491,0.34511,-0.10468,-0.12316,-0.16163
-1.6648,-1.1686,0.35326,-0.10611,-0.12733,-0.16132
-1.7765,-1.1737,0.37783,-0.10636,-0.12343,-0.16504
-1.8377,-1.2511,0.36417,-0.10514,-0.12837,-0.16872
-1.6538,-1.1613,0.33791,-0.10244,-0.1284,-0.17032
-1.4419,-1.1368,0.32362,-0.10056,-0.12859,-0.17176
-1.6075,-1.1118,0.29508,-0.10049,-0.12466,-0.17343
-1.7242,-1.0549,0.2978,-0.1024,-0.12512,-0.17052
-1.4669,-1.0612,0.32261,-0.10402,-0.12953,-0.17169
-1.6261,-1.0867,0.34799,-0.10501,-0.12144,-0.16882
-1.9839,-1.1293,0.33273,-0.10433,-0.1218,-0.16782
-1.7809,-1.2145,0.30569,-0.10416,-0.12213,-0.16861
-1.6283,-1.1723,0.28727,-0.10428,-0.11847,-0.17272
-1.8546,-1.2791,0.30153,-0.10567,-0.11453,-0.17183
-1.8789,-1.2107,0.31497,-0.10873,-0.1151,-0.17511
-1.5843,-1.2573,0.36115,-0.11086,-0.11544,-0.17242
-1.4195,-1.198,0.37961,-0.11119,-0.11159,-0.17106
-1.768,-1.2208,0.36623,-0.10948,-0.11191,-0.16556
-1.7683,-1.1997,0.35034,-0.10852,-0.11234,-0.16201
-1.5446,-1.2267,0.34614,-0.10926,-0.11254,-0.15792
-1.8465,-1.2198,0.34252,-0.11077,-0.1127,-0.15972
-1.9485,-1.2791,0.35716,-0.11162,-0.11713,-0.1618
-1.6368,-1.3263,0.36418,-0.10992,-0.11267,-0.16951
-1.6456,-1.3024,0.3808,-0.10844,-0.11723,-0.16796
-1.9027,-1.3131,0.37808,-0.10824,-0.12134,-0.17168
-1.7854,-1.2528,0.35411,-0.11005,-0.11695,-0.17075
-1.42,-1.2084,0.32707,-0.11274,-0.12574,-0.16921
-1.5896,-1.1892,0.31114,-0.11472,-0.12113,-0.17036
-1.8189,-1.1774,0.31455,-0.11539,-0.12131,-0.16914
-1.5447,-1.1581,0.34929,-0.11573,-0.12151,-0.17007
-1.7022,-1.1756,0.35571,-0.11696,-0.12572,-0.17619
-1.9122,-1.2256,0.36161,-0.1194,-0.12145,-0.17501
-1.6385,-1.2577,0.32492,-0.12328,-0.12177,-0.17615
-1.6024,-1.2192,0.30804,-0.12555,-0.11799,-0.17272
-1.8266,-1.186,0.31214,-0.1255,-0.11796,-0.16948
-1.8523,-1.1179,0.34678,-0.12425,-0.11446,-0.16794
-1.441,-1.0579,0.35225,-0.12279,-0.11467,-0.16429
-1.5722,-1.0779,0.36894,-0.12441,-0.11521,-0.16029
-1.7585,-1.0487,0.34362,-0.12665,-0.11142,-0.16092
-1.5359,-1.1827,0.30594,-0.12761,-0.112,-0.15919
-1.7202,-1.1692,0.30067,-0.12702,-0.10807,-0.16143
-1.8846,-1.2538,0.30777,-0.12595,-0.11293,-0.16232
-1.6639,-1.2392,0.32712,-0.12751,-0.10858,-0.16344
-1.6276,-1.179,0.34086,-0.13068,-0.10943,-0.15687
-1.8523,-1.2188,0.33518,-0.13455,-0.1137,-0.15518
-1.8028,-1.1568,0.32079,-0.13765,-0.11389,-0.15104
-1.4752,-1.1452,0.29216,-0.13925,-0.11009,-0.15577
-1.673,-1.1755,0.2637,-0.13993,-0.11861,-0.15852
-1.8594,-1.1935,0.2859,-0.14203,-0.11454,-0.16362
-1.5192,-1.2531,0.3414,-0.14537,-0.12331,-0.16951
-1.7528,-1.2617,0.3462,-0.14906,-0.11885,-0.16791
-1.8582,-1.3099,0.34285,-0.15206,-0.11916,-0.16439
-1.6277,-1.2837,0.33761,-0.15193,-0.12363,-0.16072
-1.7436,-1.2232,0.32114,-0.15026,-0.12358,-0.15892
-1.9599,-1.1751,0.37944,-0.14925,-0.11977,-0.16203
-1.728,-1.1974,0.40815,-0.15074,-0.12403,-0.1603
-1.5123,-1.1747,0.43833,-0.15364,-0.11633,-0.16146
-1.8221,-1.2043,0.41788,-0.154,-0.11659,-0.16176
-1.7426,-1.249,0.38435,-0.15325,-0.11719,-0.1582
-1.5275,-1.3302,0.3707,-0.15289,-0.11744,-0.15634
-1.9002,-1.273,0.36631,-0.15397,-0.10992,-0.15073
-1.8213,-1.2615,0.39186,-0.15722,-0.11065,-0.14562
-1.6627,-1.1961,0.39019,-0.15912,-0.10671,-0.14346
-1.8148,-1.1044,0.38918,-0.16005,-0.1071,-0.14602
-1.9199,-1.1321,0.36363,-0.15962,-0.10396,-0.14615
-1.508,-1.1838,0.33828,-0.15845,-0.10398,-0.1513
-1.6362,-1.2355,0.29975,-0.15907,-0.10459,-0.15135
-1.9348,-1.28,0.31294,-0.16066,-0.10116,-0.14792
-1.5596,-1.2763,0.32694,-0.1613,-0.10552,-0.14566
-1.7112,-1.3548,0.35185,-0.15956,-0.10178,-0.1435
-1.9654,-1.2788,0.33611,-0.15654,-0.10618,-0.14644
-1.6589,-1.2566,0.29764,-0.15359,-0.10614,-0.14898
-1.7027,-1.2669,0.28988,-0.15417,-0.11055,-0.15425
-1.9557,-1.217,0.31374,-0.15506,-0.10657,-0.15755
-1.6159,-1.249,0.34825,-0.15372,-0.11046,-0.15621
-1.5543,-1.3075,0.36451,-0.15168,-0.10681,-0.15223
-1.9654,-1.3194,0.31775,-0.15094,-0.11085,-0.14624
-1.5863,-1.3041,0.30036,-0.15247,-0.10688,-0.14203
-1.524,-1.3129,0.27114,-0.15516,-0.10266,-0.14485
-1.8638,-1.2988,0.30431,-0.15523,-0.10696,-0.14284
-1.7753,-1.1932,0.33942,-0.15377,-0.09892,-0.14704
-1.7874,-1.1948,0.35884,-0.15165,-0.095686,-0.13964
-1.9457,-1.2094,0.36168,-0.1511,-0.095266,-0.13507
-1.6775,-1.2747,0.33605,-0.15204,-0.095465,-0.13088
-1.5406,-1.2672,0.31992,-0.15304,-0.091641,-0.12617
-1.9521,-1.3557,0.35589,-0.151,-0.091651,-0.12352
-1.6888,-1.2714,0.38292,-0.1474,-0.091933,-0.12356
-1.5076,-1.2827,0.42149,-0.14514,-0.091991,-0.12772
-1.8939,-1.2064,0.42171,-0.1464,-0.092167,-0.13265
-1.8031,-1.1536,0.37723,-0.14703,-0.091968,-0.13766
-1.8394,-1.1764,0.37389,-0.14446,-0.10018,-0.13573
-2.0139,-1.2296,0.40057,-0.14285,-0.095956,-0.13171
-1.6743,-1.3191,0.45219,-0.14351,-0.095974,-0.13436
-1.6139,-1.3812,0.46279,-0.14577,-0.1041,-0.13716
-2.1009,-1.387,0.41995,-0.14732,-0.099671,-0.14029
-1.6833,-1.354,0.38632,-0.1459,-0.099512,-0.15021
-1.6215,-1.3572,0.36166,-0.14348,-0.099385,-0.14915
-1.8954,-1.3038,0.35661,-0.14136,-0.099455,-0.14582
-1.7757,-1.2912,0.38154,-0.1427,-0.095085,-0.13994
-1.9616,-1.2858,0.37754,-0.14353,-0.095295,-0.13824
-2.1315,-1.2956,0.36234,-0.14215,-0.095508,-0.13354
-1.6407,-1.3801,0.33532,-0.13901,-0.096391,-0.1373
-1.6977,-1.3563,0.31861,-0.13755,-0.091317,-0.13793
-1.961,-1.3741,0.3313,-0.13828,-0.087513,-0.13639
-1.5586,-1.3139,0.37754,-0.13836,-0.091712,-0.13054
-1.7937,-1.2242,0.39271,-0.13592,-0.091829,-0.12852
-2.0113,-1.2118,0.35821,-0.13426,-0.09227,-0.12384
-1.8867,-1.2435,0.31,-0.1349,-0.092202,-0.12231
-2.1376,-1.2833,0.31297,-0.13772,-0.0966,-0.1224
-2.048,-1.3231,0.36747,-0.13892,-0.092477,-0.12953
-1.4948,-1.3607,0.40401,-0.13726,-0.096895,-0.13701
-1.7844,-1.3199,0.39123,-0.13472,-0.10107,-0.14261
-1.7919,-1.2424,0.33311,-0.13343,-0.10089,-0.13906
-1.614,-1.2243,0.33901,-0.13489,-0.10125,-0.13794
-2.1737,-1.1605,0.33015,-0.13561,-0.101,-0.13879
-2.0394,-1.2179,0.37634,-0.13367,-0.10559,-0.13987
-1.9535,-1.2669,0.39315,-0.13177,-0.097235,-0.14542
-2.1332,-1.3539,0.3999,-0.13225,-0.10201,-0.1514
-1.7972,-1.3887,0.36408,-0.13496,-0.09794,-0.14822
-1.6711,-1.3097,0.35901,-0.13557,-0.098456,-0.14506
-2.0528,-1.2957,0.38646,-0.13297,-0.094508,-0.13694
-1.6597,-1.2313,0.42967,-0.13276,-0.092101,-0.13308
-1.9237,-1.2595,0.44241,-0.13568,-0.087283,-0.13386
-2.1037,-1.2838,0.3977,-0.13867,-0.091799,-0.13928
-1.9076,-1.3396,0.35293,-0.13884,-0.08427,-0.13794
-2.202,-1.3533,0.36703,-0.13721,-0.080334,-0.13893
-2.1494,-1.3264,0.41387,-0.13614,-0.081041,-0.13757
-1.6346,-1.3473,0.44224,-0.13734,-0.081652,-0.13117
-1.9929,-1.2824,0.40984,-0.14032,-0.086148,-0.13205
-1.7012,-1.2291,0.35367,-0.14088,-0.082222,-0.13518
-1.7215,-1.1842,0.33556,-0.14078,-0.086768,-0.14271
-2.2777,-1.2456,0.32742,-0.14197,-0.08257,-0.15093
-2.0335,-1.2947,0.36095,-0.14607,-0.091332,-0.15913
-2.1005,-1.335,0.36696,-0.14893,-0.09095,-0.16139
-2.1661,-1.3345,0.32959,-0.14809,-0.091245,-0.16057
-1.6126,-1.2647,0.2986,-0.14679,-0.091045,-0.15802
-1.8606,-1.2354,0.3114,-0.14847,-0.091196,-0.15697
-1.8703,-1.1657,0.35615,-0.15071,-0.091357,-0.1612
-1.6875,-1.2,0.36981,-0.15161,-0.091203,-0.16503
-2.2533,-1.3248,0.34471,-0.15066,-0.087099,-0.16474
-2.0744,-1.3418,0.28462,-0.14969,-0.087228,-0.15775
-1.9119,-1.3292,0.28771,-0.15096,-0.084864,-0.1471
-2.1464,-1.2866,0.33823,-0.15412,-0.083713,-0.14093
-1.6921,-1.2349,0.37483,-0.15468,-0.079759,-0.13688
-1.827,-1.2131,0.36891,-0.15277,-0.084136,-0.14465
-1.9037,-1.2024,0.32146,-0.15236,-0.080124,-0.14538
-1.6538,-1.2617,0.31514,-0.15525,-0.084617,-0.14613
-2.1381,-1.3121,0.34807,-0.15832,-0.084694,-0.14469
-2.0106,-1.3604,0.3854,-0.1583,-0.08477,-0.14319
-2.0355,-1.325,0.39201,-0.15607,-0.085177,-0.1416
-2.1007,-1.3003,0.37708,-0.15641,-0.09319,-0.14474
