Joint_1,Joint_2,Joint_3,Joint_4,Joint_5,Joint_6
-9.2134,55.082,-91.687,-10.405,41.541,-62.521
-9.1984,55.062,-91.655,-10.385,41.572,-62.472
-9.1836,55.042,-91.623,-10.366,41.603,-62.424
-9.1687,55.023,-91.59,-10.346,41.634,-62.375
-9.1536,55.003,-91.557,-10.327,41.666,-62.326
-9.1389,54.983,-91.525,-10.308,41.698,-62.278
-9.1241,54.963,-91.493,-10.289,41.729,-62.229
-9.1091,54.944,-91.461,-10.269,41.76,-62.179
-9.0944,54.924,-91.428,-10.25,41.792,-62.13
-9.0794,54.904,-91.396,-10.23,41.825,-62.08
-9.0641,54.884,-91.364,-10.21,41.856,-62.03
-9.0492,54.864,-91.332,-10.19,41.888,-61.981
-9.0339,54.844,-91.299,-10.171,41.92,-61.931
-9.0187,54.824,-91.267,-10.151,41.952,-61.881
-9.0038,54.804,-91.234,-10.131,41.984,-61.83
-8.9888,54.784,-91.201,-10.111,42.016,-61.779
-8.9737,54.764,-91.167,-10.091,42.048,-61.728
-8.9588,54.743,-91.134,-10.07,42.08,-61.677
-8.9435,54.723,-91.102,-10.049,42.113,-61.626
-8.928,54.703,-91.068,-10.029,42.145,-61.576
-8.9128,54.683,-91.035,-10.009,42.177,-61.524
-8.8973,54.663,-91.002,-9.9883,42.21,-61.474
-8.8821,54.642,-90.969,-9.9677,42.242,-61.422
-8.867,54.622,-90.935,-9.947,42.274,-61.37
-8.8517,54.601,-90.901,-9.9266,42.306,-61.319
-8.8364,54.581,-90.868,-9.9064,42.339,-61.267
-8.8212,54.561,-90.835,-9.8863,42.371,-61.217
-8.8056,54.54,-90.801,-9.866,42.403,-61.166
-8.7902,54.519,-90.767,-9.8454,42.435,-61.115
-8.7747,54.499,-90.734,-9.8245,42.468,-61.064
-8.759,54.478,-90.7,-9.8036,42.5,-61.011
-8.7437,54.458,-90.666,-9.7829,42.532,-60.96
-8.7283,54.437,-90.633,-9.7623,42.565,-60.909
-8.7128,54.417,-90.599,-9.7417,42.598,-60.858
-8.6974,54.396,-90.566,-9.7208,42.631,-60.808
-8.6817,54.375,-90.531,-9.6996,42.663,-60.757
-8.666,54.354,-90.497,-9.678,42.696,-60.706
-8.6505,54.334,-90.463,-9.6565,42.729,-60.654
-8.6346,54.313,-90.429,-9.6354,42.761,-60.602
-8.6191,54.292,-90.394,-9.6145,42.794,-60.552
-8.6037,54.271,-90.36,-9.5934,42.826,-60.5
-8.588,54.25,-90.326,-9.572,42.86,-60.45
-8.5723,54.229,-90.292,-9.5505,42.893,-60.399
-8.5565,54.208,-90.257,-9.5292,42.926,-60.347
-8.5404,54.187,-90.223,-9.5081,42.959,-60.296
-8.5249,54.166,-90.189,-9.4871,42.992,-60.244
-8.509,54.145,-90.154,-9.4659,43.026,-60.192
-8.493,54.124,-90.119,-9.4443,43.059,-60.14
-8.4774,54.103,-90.085,-9.4226,43.092,-60.088
-8.4615,54.082,-90.05,-9.4009,43.126,-60.037
-8.4456,54.061,-90.015,-9.3794,43.159,-59.984
-8.4298,54.039,-89.981,-9.3581,43.192,-59.932
-8.4136,54.018,-89.947,-9.3367,43.226,-59.879
-8.3978,53.996,-89.912,-9.3149,43.26,-59.825
-8.3819,53.975,-89.877,-9.2928,43.294,-59.773
-8.3656,53.954,-89.842,-9.2706,43.328,-59.72
-8.3497,53.933,-89.808,-9.2489,43.362,-59.667
-8.3337,53.912,-89.773,-9.2275,43.397,-59.614
-8.3177,53.89,-89.737,-9.206,43.431,-59.56
-8.3018,53.869,-89.701,-9.1841,43.465,-59.507
-8.2855,53.847,-89.666,-9.162,43.5,-59.453
-8.2693,53.826,-89.63,-9.14,43.535,-59.399
-8.2533,53.805,-89.595,-9.1185,43.57,-59.346
-8.2369,53.783,-89.56,-9.097,43.604,-59.292
-8.221,53.761,-89.525,-9.0752,43.64,-59.239
-8.2048,53.74,-89.489,-9.0532,43.675,-59.185
-8.1885,53.718,-89.453,-9.031,43.71,-59.131
-8.1723,53.697,-89.417,-9.0089,43.745,-59.078
-8.1559,53.675,-89.382,-8.987,43.781,-59.024
-8.1396,53.653,-89.345,-8.9654,43.816,-58.971
-8.1235,53.631,-89.31,-8.9438,43.851,-58.917
-8.1069,53.609,-89.274,-8.9219,43.887,-58.865
-8.0907,53.588,-89.238,-8.8999,43.923,-58.811
-8.0743,53.566,-89.202,-8.878,43.959,-58.757
-8.0577,53.544,-89.167,-8.8565,43.994,-58.704
-8.0415,53.522,-89.131,-8.8353,44.03,-58.651
-8.0251,53.5,-89.095,-8.814,44.066,-58.598
-8.0086,53.478,-89.059,-8.7922,44.101,-58.544
-7.9921,53.456,-89.023,-8.7703,44.137,-58.491
-7.9752,53.434,-88.987,-8.7486,44.174,-58.438
-7.9588,53.412,-88.95,-8.727,44.209,-58.384
-7.9424,53.39,-88.914,-8.7057,44.245,-58.331
-7.9259,53.367,-88.878,-8.6842,44.281,-58.277
-7.9095,53.345,-88.842,-8.6622,44.318,-58.223
-7.8926,53.323,-88.805,-8.6402,44.354,-58.17
-7.8758,53.301,-88.77,-8.6182,44.39,-58.116
-7.8591,53.278,-88.734,-8.5965,44.426,-58.062
-7.8423,53.256,-88.696,-8.575,44.462,-58.007
-7.8259,53.234,-88.66,-8.5536,44.497,-57.953
-7.8091,53.211,-88.623,-8.5319,44.533,-57.898
-7.7922,53.189,-88.586,-8.51,44.569,-57.842
-7.7756,53.166,-88.549,-8.4882,44.605,-57.788
-7.7586,53.144,-88.513,-8.4666,44.641,-57.733
-7.7419,53.121,-88.476,-8.4453,44.677,-57.678
-7.7251,53.099,-88.438,-8.424,44.713,-57.622
-7.7081,53.076,-88.401,-8.4022,44.749,-57.566
-7.6913,53.053,-88.365,-8.38,44.785,-57.51
-7.6742,53.03,-88.327,-8.3579,44.821,-57.453
-7.6573,53.008,-88.29,-8.336,44.857,-57.398
-7.6407,52.985,-88.252,-8.3143,44.892,-57.342
-7.6237,52.962,-88.215,-8.2923,44.928,-57.286
-7.6067,52.939,-88.177,-8.27,44.965,-57.229
-7.5893,52.917,-88.14,-8.2474,45.001,-57.172
-7.5722,52.894,-88.103,-8.225,45.037,-57.116
-7.5555,52.871,-88.066,-8.2027,45.074,-57.059
-7.5384,52.848,-88.028,-8.1806,45.11,-57.003
-7.5216,52.825,-87.991,-8.1585,45.146,-56.946
-7.5043,52.802,-87.953,-8.1359,45.182,-56.89
-7.487,52.779,-87.916,-8.1131,45.218,-56.833
-7.4698,52.756,-87.878,-8.0904,45.254,-56.776
-7.4524,52.733,-87.84,-8.0681,45.29,-56.719
-7.4355,52.71,-87.803,-8.0458,45.327,-56.662
-7.4184,52.687,-87.765,-8.0232,45.364,-56.606
-7.401,52.664,-87.727,-8,45.401,-56.549
-7.384,52.641,-87.69,-7.9765,45.437,-56.492
-7.3665,52.618,-87.651,-7.9533,45.475,-56.435
-7.3493,52.595,-87.613,-7.9305,45.512,-56.378
-7.3319,52.572,-87.575,-7.9076,45.548,-56.321
-7.3142,52.548,-87.537,-7.8845,45.585,-56.263
-7.297,52.525,-87.498,-7.861,45.623,-56.206
-7.2796,52.502,-87.46,-7.8376,45.66,-56.148
-7.2625,52.478,-87.422,-7.8144,45.697,-56.09
-7.2452,52.455,-87.384,-7.7913,45.734,-56.032
-7.2274,52.431,-87.345,-7.7682,45.772,-55.975
-7.2099,52.408,-87.307,-7.7447,45.81,-55.916
-7.1921,52.385,-87.268,-7.721,45.848,-55.858
-7.1747,52.361,-87.229,-7.6973,45.886,-55.799
-7.1574,52.338,-87.191,-7.674,45.923,-55.74
-7.1399,52.314,-87.152,-7.6508,45.96,-55.682
-7.1225,52.29,-87.113,-7.6271,45.998,-55.623
-7.1045,52.267,-87.074,-7.6028,46.036,-55.564
-7.0868,52.243,-87.035,-7.5785,46.074,-55.503
-7.069,52.22,-86.996,-7.5545,46.112,-55.444
-7.0513,52.196,-86.957,-7.5308,46.151,-55.384
-7.0338,52.172,-86.919,-7.5069,46.189,-55.325
-7.016,52.148,-86.879,-7.4828,46.227,-55.265
-6.9984,52.124,-86.84,-7.4584,46.266,-55.205
-6.9805,52.1,-86.801,-7.4342,46.304,-55.145
-6.9625,52.076,-86.762,-7.4103,46.341,-55.084
-6.9446,52.052,-86.723,-7.3863,46.38,-55.024
-6.9264,52.028,-86.684,-7.3622,46.418,-54.963
-6.9087,52.004,-86.645,-7.3378,46.456,-54.904
-6.8909,51.98,-86.606,-7.3132,46.494,-54.844
-6.8731,51.956,-86.567,-7.2889,46.533,-54.783
-6.8553,51.932,-86.529,-7.2648,46.571,-54.722
-6.8369,51.908,-86.489,-7.2404,46.61,-54.662
-6.8189,51.884,-86.449,-7.2155,46.648,-54.601
-6.8005,51.86,-86.41,-7.1902,46.687,-54.542
-6.7825,51.836,-86.371,-7.1654,46.724,-54.482
-6.7647,51.811,-86.331,-7.1408,46.762,-54.422
-6.7465,51.787,-86.291,-7.1161,46.801,-54.362
-6.7285,51.762,-86.252,-7.091,46.839,-54.301
-6.71,51.739,-86.212,-7.0658,46.878,-54.241
-6.6918,51.714,-86.172,-7.0408,46.917,-54.181
-6.6734,51.69,-86.132,-7.016,46.955,-54.122
-6.6551,51.665,-86.091,-6.9914,46.993,-54.062
-6.6371,51.641,-86.051,-6.9666,47.032,-54.002
-6.6188,51.617,-86.011,-6.9412,47.071,-53.941
-6.6006,51.592,-85.97,-6.9157,47.109,-53.881
-6.582,51.568,-85.93,-6.8906,47.147,-53.821
-6.5636,51.543,-85.89,-6.8658,47.186,-53.761
-6.5451,51.518,-85.85,-6.8408,47.224,-53.701
-6.5267,51.494,-85.809,-6.8155,47.262,-53.64
-6.5086,51.469,-85.768,-6.7902,47.302,-53.579
-6.4901,51.445,-85.728,-6.7654,47.341,-53.517
-6.4717,51.42,-85.687,-6.7409,47.379,-53.456
-6.4529,51.395,-85.646,-6.7162,47.418,-53.396
-6.4344,51.371,-85.606,-6.6911,47.457,-53.335
-6.4159,51.346,-85.565,-6.6661,47.495,-53.273
-6.3972,51.321,-85.524,-6.6415,47.534,-53.212
-6.3788,51.296,-85.484,-6.617,47.573,-53.149
-6.3602,51.271,-85.443,-6.5926,47.612,-53.088
-6.3417,51.246,-85.402,-6.5678,47.651,-53.026
-6.3227,51.222,-85.362,-6.5426,47.691,-52.965
-6.3041,51.197,-85.321,-6.5173,47.731,-52.902
-6.2854,51.172,-85.28,-6.4925,47.77,-52.84
-6.2664,51.147,-85.239,-6.4677,47.81,-52.778
-6.2479,51.122,-85.199,-6.4427,47.85,-52.716
-6.229,51.097,-85.158,-6.4176,47.889,-52.655
-6.2104,51.071,-85.118,-6.3927,47.929,-52.593
-6.1913,51.046,-85.077,-6.3681,47.97,-52.531
-6.1725,51.021,-85.036,-6.3437,48.01,-52.469
-6.1536,50.996,-84.994,-6.3189,48.049,-52.407
-6.1346,50.971,-84.954,-6.2939,48.09,-52.345
-6.1159,50.946,-84.912,-6.2689,48.131,-52.284
-6.0968,50.92,-84.87,-6.2441,48.171,-52.222
-6.078,50.895,-84.829,-6.2193,48.212,-52.161
-6.0588,50.87,-84.787,-6.1946,48.252,-52.099
-6.0398,50.844,-84.745,-6.1694,48.292,-52.037
-6.0207,50.819,-84.704,-6.1439,48.333,-51.975
-6.0015,50.794,-84.662,-6.1184,48.374,-51.913
-5.9826,50.768,-84.619,-6.0935,48.415,-51.851
-5.9634,50.743,-84.577,-6.0683,48.456,-51.79
-5.9445,50.717,-84.535,-6.043,48.497,-51.727
-5.9251,50.692,-84.492,-6.0175,48.538,-51.664
-5.906,50.666,-84.45,-5.9923,48.578,-51.602
-5.8866,50.64,-84.408,-5.9674,48.62,-51.539
-5.8675,50.615,-84.366,-5.9425,48.66,-51.477
-5.8483,50.589,-84.324,-5.917,48.701,-51.414
-5.829,50.563,-84.282,-5.8913,48.742,-51.351
-5.8099,50.537,-84.238,-5.8658,48.783,-51.288
-5.7903,50.512,-84.196,-5.8402,48.823,-51.224
-5.7711,50.486,-84.154,-5.8148,48.865,-51.161
-5.7514,50.46,-84.11,-5.7892,48.906,-51.098
-5.7322,50.434,-84.068,-5.7632,48.947,-51.034
-5.7127,50.408,-84.026,-5.7369,48.987,-50.97
-5.6933,50.382,-83.983,-5.711,49.029,-50.906
-5.6739,50.356,-83.941,-5.6852,49.069,-50.842
-5.6543,50.33,-83.898,-5.6591,49.11,-50.777
-5.6348,50.304,-83.855,-5.6327,49.152,-50.714
-5.615,50.278,-83.812,-5.6063,49.193,-50.649
-5.5956,50.252,-83.77,-5.5803,49.234,-50.585
-5.5758,50.226,-83.727,-5.5544,49.276,-50.52
-5.5564,50.199,-83.685,-5.5281,49.318,-50.455
-5.5366,50.173,-83.642,-5.5014,49.359,-50.39
-5.517,50.147,-83.599,-5.4748,49.401,-50.326
-5.497,50.121,-83.556,-5.4483,49.442,-50.261
-5.4771,50.094,-83.514,-5.422,49.483,-50.196
-5.4576,50.068,-83.47,-5.3955,49.525,-50.13
-5.4378,50.042,-83.426,-5.3685,49.568,-50.066
-5.4182,50.015,-83.383,-5.3413,49.609,-50
-5.3981,49.989,-83.339,-5.3147,49.652,-49.935
-5.3782,49.962,-83.296,-5.2879,49.694,-49.87
-5.358,49.936,-83.253,-5.2609,49.736,-49.805
-5.3384,49.909,-83.209,-5.2334,49.778,-49.739
-5.3185,49.883,-83.165,-5.2062,49.821,-49.674
-5.2986,49.856,-83.122,-5.1795,49.863,-49.607
-5.2787,49.83,-83.078,-5.1526,49.906,-49.542
-5.2585,49.803,-83.033,-5.1254,49.949,-49.475
-5.2384,49.776,-82.99,-5.098,49.992,-49.41
-5.2182,49.75,-82.946,-5.0708,50.035,-49.343
-5.1982,49.723,-82.902,-5.0438,50.079,-49.277
-5.1781,49.696,-82.859,-5.0168,50.121,-49.209
-5.1583,49.669,-82.814,-4.9894,50.164,-49.143
-5.1379,49.643,-82.769,-4.9616,50.208,-49.075
-5.1177,49.616,-82.726,-4.934,50.252,-49.009
-5.0972,49.589,-82.681,-4.9066,50.295,-48.941
-5.0771,49.562,-82.637,-4.879,50.339,-48.874
-5.057,49.535,-82.593,-4.8509,50.382,-48.805
-5.037,49.509,-82.548,-4.8229,50.426,-48.737
-5.0165,49.482,-82.504,-4.7954,50.47,-48.669
-4.996,49.455,-82.461,-4.768,50.513,-48.602
-4.9755,49.428,-82.416,-4.7403,50.557,-48.534
-4.9551,49.401,-82.372,-4.7123,50.601,-48.465
-4.9351,49.373,-82.328,-4.6846,50.645,-48.397
-4.9147,49.347,-82.283,-4.6571,50.689,-48.328
-4.8944,49.319,-82.239,-4.6297,50.733,-48.261
-4.8736,49.292,-82.195,-4.6019,50.776,-48.193
-4.8531,49.265,-82.15,-4.5738,50.82,-48.126
-4.8323,49.238,-82.106,-4.5459,50.864,-48.057
-4.8121,49.21,-82.062,-4.5182,50.908,-47.989
-4.7917,49.183,-82.017,-4.4907,50.952,-47.921
-4.7714,49.156,-81.972,-4.4626,50.996,-47.855
-4.7505,49.128,-81.927,-4.4345,51.039,-47.787
-4.7298,49.101,-81.882,-4.4069,51.083,-47.719
-4.709,49.073,-81.838,-4.3795,51.127,-47.651
-4.6885,49.046,-81.793,-4.3518,51.17,-47.584
-4.668,49.018,-81.748,-4.3238,51.214,-47.516
-4.6474,48.991,-81.703,-4.296,51.259,-47.449
-4.6268,48.963,-81.658,-4.2685,51.302,-47.381
-4.6058,48.935,-81.613,-4.2412,51.347,-47.313
-4.585,48.907,-81.567,-4.2134,51.391,-47.244
-4.5642,48.88,-81.522,-4.1851,51.434,-47.177
-4.5437,48.852,-81.476,-4.1569,51.478,-47.109
-4.5229,48.824,-81.431,-4.1292,51.522,-47.041
-4.5023,48.796,-81.385,-4.1015,51.565,-46.972
-4.4812,48.768,-81.339,-4.0735,51.609,-46.903
-4.4604,48.74,-81.294,-4.0455,51.654,-46.834
-4.4393,48.712,-81.248,-4.0179,51.698,-46.765
-4.4188,48.684,-81.201,-3.9905,51.743,-46.697
-4.398,48.656,-81.156,-3.9628,51.787,-46.628
-4.3771,48.628,-81.109,-3.9347,51.831,-46.558
-4.3558,48.6,-81.063,-3.9068,51.875,-46.489
-4.3351,48.572,-81.018,-3.8791,51.92,-46.42
-4.3139,48.544,-80.971,-3.8515,51.964,-46.351
-4.2931,48.516,-80.925,-3.8236,52.009,-46.283
-4.2721,48.488,-80.879,-3.7953,52.055,-46.213
-4.2511,48.459,-80.833,-3.7667,52.099,-46.144
-4.2299,48.431,-80.787,-3.7386,52.145,-46.074
-4.2089,48.403,-80.741,-3.7108,52.19,-46.006
-4.1877,48.375,-80.694,-3.6826,52.235,-45.937
-4.1665,48.346,-80.649,-3.6543,52.28,-45.869
-4.1456,48.318,-80.602,-3.6263,52.325,-45.799
-4.1245,48.29,-80.555,-3.5986,52.37,-45.731
-4.1033,48.262,-80.509,-3.5704,52.417,-45.661
-4.082,48.233,-80.463,-3.542,52.462,-45.593
-4.0608,48.205,-80.417,-3.5134,52.508,-45.525
-4.0395,48.177,-80.371,-3.4852,52.554,-45.456
-4.0185,48.148,-80.324,-3.4571,52.6,-45.386
-3.9971,48.12,-80.278,-3.4286,52.645,-45.317
-3.976,48.091,-80.232,-3.3996,52.691,-45.248
-3.9544,48.063,-80.185,-3.3706,52.736,-45.179
-3.9332,48.034,-80.138,-3.3423,52.782,-45.11
-3.9116,48.006,-80.092,-3.314,52.828,-45.04
-3.8904,47.977,-80.045,-3.2852,52.873,-44.97
-3.8689,47.948,-79.998,-3.2564,52.919,-44.9
-3.8477,47.92,-79.951,-3.228,52.965,-44.83
-3.826,47.891,-79.904,-3.1996,53.01,-44.76
-3.8046,47.863,-79.857,-3.1708,53.055,-44.69
-3.7828,47.834,-79.81,-3.1418,53.101,-44.619
-3.7615,47.805,-79.762,-3.1126,53.147,-44.548
-3.7399,47.776,-79.715,-3.0838,53.193,-44.477
-3.7185,47.748,-79.668,-3.055,53.239,-44.407
-3.6967,47.719,-79.62,-3.0257,53.284,-44.335
-3.6751,47.69,-79.573,-2.996,53.33,-44.264
-3.6532,47.661,-79.525,-2.9666,53.375,-44.193
-3.6317,47.632,-79.478,-2.9379,53.42,-44.121
-3.6099,47.603,-79.43,-2.9087,53.466,-44.05
-3.5883,47.574,-79.382,-2.8791,53.512,-43.978
-3.5664,47.545,-79.335,-2.8498,53.557,-43.907
-3.5447,47.517,-79.287,-2.8208,53.604,-43.835
-3.5226,47.487,-79.239,-2.7916,53.649,-43.764
-3.501,47.458,-79.192,-2.7618,53.695,-43.692
-3.479,47.429,-79.144,-2.7319,53.741,-43.62
-3.4574,47.4,-79.096,-2.7024,53.786,-43.548
-3.4354,47.371,-79.048,-2.6731,53.832,-43.476
-3.4135,47.342,-78.999,-2.6434,53.878,-43.405
-3.3912,47.313,-78.952,-2.6134,53.924,-43.331
-3.3695,47.283,-78.904,-2.5836,53.97,-43.26
-3.3475,47.254,-78.856,-2.5546,54.017,-43.186
-3.3258,47.225,-78.809,-2.5253,54.063,-43.114
-3.3036,47.196,-78.761,-2.4956,54.11,-43.042
-3.2815,47.167,-78.713,-2.4658,54.156,-42.968
-3.2591,47.137,-78.665,-2.4364,54.202,-42.895
-3.2373,47.108,-78.616,-2.4073,54.249,-42.821
-3.2153,47.078,-78.568,-2.3776,54.295,-42.748
-3.1935,47.049,-78.521,-2.3477,54.342,-42.674
-3.1711,47.019,-78.472,-2.318,54.389,-42.6
-3.149,46.99,-78.425,-2.2885,54.436,-42.525
-3.1266,46.96,-78.376,-2.2591,54.483,-42.451
-3.1047,46.931,-78.328,-2.2291,54.53,-42.377
-3.0827,46.901,-78.28,-2.1992,54.576,-42.304
-3.0608,46.872,-78.231,-2.1698,54.623,-42.23
-3.0382,46.842,-78.183,-2.1406,54.67,-42.154
-3.016,46.813,-78.135,-2.1109,54.717,-42.08
-2.9936,46.783,-78.086,-2.0807,54.764,-42.006
-2.9717,46.753,-78.038,-2.0511,54.812,-41.933
-2.9497,46.724,-77.99,-2.0218,54.858,-41.859
-2.9276,46.694,-77.941,-1.992,54.906,-41.784
-2.905,46.664,-77.892,-1.9619,54.952,-41.71
-2.8826,46.635,-77.843,-1.9319,54.999,-41.636
-2.8603,46.605,-77.795,-1.9024,55.046,-41.564
-2.8384,46.575,-77.747,-1.873,55.093,-41.49
-2.8163,46.546,-77.698,-1.8432,55.14,-41.416
-2.7941,46.516,-77.649,-1.8133,55.188,-41.342
-2.7715,46.486,-77.6,-1.7839,55.235,-41.269
-2.7489,46.457,-77.551,-1.7548,55.282,-41.196
-2.7266,46.427,-77.502,-1.7251,55.329,-41.123
-2.7046,46.397,-77.453,-1.6949,55.375,-41.049
-2.6825,46.367,-77.405,-1.665,55.423,-40.974
-2.66,46.338,-77.357,-1.6357,55.47,-40.901
-2.6374,46.308,-77.308,-1.6062,55.517,-40.827
-2.6146,46.278,-77.259,-1.5763,55.565,-40.753
-2.5924,46.248,-77.211,-1.5463,55.612,-40.679
-2.5702,46.218,-77.161,-1.5169,55.659,-40.604
-2.548,46.188,-77.113,-1.4876,55.707,-40.53
-2.5254,46.159,-77.064,-1.4579,55.754,-40.455
-2.5028,46.128,-77.015,-1.4278,55.801,-40.382
-2.48,46.099,-76.967,-1.3984,55.849,-40.306
-2.4577,46.069,-76.918,-1.3693,55.897,-40.232
-2.4353,46.039,-76.869,-1.3397,55.945,-40.157
-2.413,46.009,-76.82,-1.3094,55.992,-40.083
-2.39,45.979,-76.77,-1.2793,56.04,-40.01
-2.3675,45.949,-76.722,-1.2497,56.088,-39.935
-2.3446,45.919,-76.673,-1.2201,56.136,-39.861
-2.3224,45.889,-76.624,-1.1901,56.184,-39.787
-2.2999,45.859,-76.575,-1.16,56.232,-39.714
-2.2774,45.829,-76.526,-1.1303,56.28,-39.64
-2.2543,45.799,-76.476,-1.1008,56.329,-39.567
-2.2319,45.768,-76.427,-1.071,56.377,-39.494
-2.209,45.738,-76.377,-1.0408,56.424,-39.42
-2.1867,45.708,-76.328,-1.0108,56.474,-39.348
-2.1639,45.678,-76.279,-0.98117,56.522,-39.274
-2.1413,45.648,-76.23,-0.95126,56.57,-39.202
-2.1184,45.617,-76.181,-0.92077,56.619,-39.128
-2.0957,45.588,-76.131,-0.89019,56.667,-39.055
-2.0729,45.558,-76.082,-0.86028,56.716,-38.982
-2.0503,45.527,-76.033,-0.83036,56.765,-38.909
-2.0276,45.497,-75.983,-0.79997,56.813,-38.836
-2.0047,45.467,-75.935,-0.76948,56.862,-38.762
-1.9819,45.437,-75.885,-0.73947,56.911,-38.688
-1.9589,45.407,-75.836,-0.70966,56.959,-38.614
-1.9363,45.377,-75.787,-0.67955,57.008,-38.541
-1.9136,45.346,-75.738,-0.64897,57.056,-38.466
-1.891,45.316,-75.688,-0.61839,57.104,-38.392
-1.8679,45.286,-75.639,-0.58819,57.153,-38.317
-1.8452,45.256,-75.59,-0.55789,57.201,-38.242
-1.8222,45.226,-75.541,-0.52702,57.25,-38.169
-1.7996,45.196,-75.492,-0.49653,57.298,-38.094
-1.7768,45.166,-75.442,-0.46652,57.346,-38.019
-1.7542,45.136,-75.394,-0.43651,57.394,-37.944
-1.7312,45.106,-75.344,-0.40612,57.441,-37.87
-1.7084,45.076,-75.295,-0.37583,57.489,-37.795
-1.6853,45.046,-75.246,-0.34591,57.538,-37.721
-1.6628,45.016,-75.196,-0.31629,57.585,-37.646
-1.64,44.985,-75.148,-0.28628,57.633,-37.571
-1.6174,44.955,-75.098,-0.2557,57.682,-37.497
-1.5944,44.925,-75.048,-0.22511,57.729,-37.422
-1.5714,44.895,-74.999,-0.1951,57.776,-37.347
-1.5486,44.865,-74.95,-0.1649,57.824,-37.272
-1.526,44.835,-74.9,-0.13432,57.871,-37.198
-1.5032,44.805,-74.851,-0.10412,57.919,-37.123
-1.4804,44.775,-74.801,-0.074494,57.967,-37.047
-1.4576,44.745,-74.752,-0.044869,58.015,-36.973
-1.4345,44.715,-74.702,-0.014765,58.064,-36.897
-1.4119,44.685,-74.652,0.015436,58.111,-36.823
-1.3891,44.655,-74.603,0.045157,58.159,-36.747
-1.3666,44.625,-74.553,0.07459,58.206,-36.671
-1.3436,44.595,-74.504,0.10431,58.254,-36.596
-1.3209,44.565,-74.454,0.13451,58.302,-36.52
-1.2977,44.535,-74.404,0.16462,58.351,-36.445
-1.2752,44.505,-74.355,0.19414,58.399,-36.37
-1.2525,44.475,-74.305,0.22367,58.448,-36.294
-1.23,44.444,-74.256,0.25368,58.495,-36.218
-1.2071,44.414,-74.206,0.2834,58.543,-36.141
-1.1842,44.384,-74.156,0.31255,58.591,-36.066
-1.1612,44.354,-74.107,0.3415,58.639,-35.991
-1.1388,44.324,-74.058,0.37094,58.688,-35.915
-1.1162,44.294,-74.008,0.40056,58.736,-35.839
-1.0937,44.264,-73.959,0.42999,58.784,-35.763
-1.0707,44.234,-73.909,0.45904,58.833,-35.688
-1.0478,44.204,-73.859,0.48819,58.881,-35.613
-1.0251,44.173,-73.81,0.51791,58.929,-35.538
-1.0026,44.143,-73.76,0.54763,58.977,-35.461
-0.98021,44.113,-73.711,0.57687,59.025,-35.386
-0.95756,44.083,-73.662,0.60602,59.073,-35.312
-0.93471,44.053,-73.612,0.63574,59.122,-35.237
-0.91176,44.023,-73.563,0.66546,59.169,-35.162
-0.88929,43.993,-73.513,0.6947,59.218,-35.086
-0.86689,43.963,-73.463,0.72356,59.265,-35.012
-0.84465,43.932,-73.414,0.7528,59.312,-34.937
-0.8217,43.902,-73.364,0.78233,59.36,-34.863
-0.79901,43.872,-73.315,0.81186,59.408,-34.788
-0.77607,43.842,-73.266,0.841,59.455,-34.712
-0.75382,43.812,-73.216,0.87015,59.504,-34.637
-0.73149,43.782,-73.167,0.89968,59.551,-34.563
-0.70921,43.752,-73.116,0.9295,59.599,-34.489
-0.68623,43.722,-73.067,0.95912,59.646,-34.414
-0.66364,43.692,-73.018,0.98836,59.692,-34.339
-0.64076,43.662,-72.968,1.018,59.74,-34.264
-0.61864,43.632,-72.919,1.0481,59.787,-34.189
-0.59627,43.602,-72.87,1.0779,59.834,-34.116
-0.57403,43.572,-72.82,1.1072,59.882,-34.041
-0.55105,43.542,-72.771,1.1367,59.929,-33.967
-0.52846,43.512,-72.72,1.1668,59.976,-33.891
-0.50577,43.482,-72.671,1.1969,60.024,-33.818
-0.48368,43.452,-72.623,1.2267,60.07,-33.744
-0.46141,43.422,-72.573,1.2562,60.117,-33.671
-0.43904,43.392,-72.525,1.2861,60.165,-33.597
-0.41625,43.362,-72.476,1.3167,60.211,-33.523
-0.39363,43.332,-72.426,1.347,60.259,-33.45
-0.37119,43.302,-72.378,1.3768,60.307,-33.377
-0.34917,43.273,-72.328,1.407,60.354,-33.305
-0.32687,43.243,-72.279,1.4377,60.401,-33.231
-0.3044,43.213,-72.231,1.4681,60.448,-33.159
-0.28187,43.183,-72.182,1.4979,60.495,-33.086
-0.25927,43.153,-72.133,1.5278,60.542,-33.014
-0.2371,43.124,-72.084,1.5579,60.589,-32.942
-0.21508,43.094,-72.034,1.5881,60.636,-32.869
-0.19277,43.064,-71.986,1.6181,60.684,-32.797
-0.17018,43.034,-71.936,1.6477,60.731,-32.724
-0.14797,43.005,-71.888,1.6777,60.779,-32.653
-0.1255,42.975,-71.839,1.7082,60.826,-32.58
-0.10335,42.945,-71.79,1.7384,60.873,-32.508
-0.081205,42.916,-71.742,1.768,60.92,-32.434
-0.059026,42.886,-71.692,1.7978,60.968,-32.361
-0.036496,42.856,-71.643,1.828,61.015,-32.289
-0.014413,42.827,-71.594,1.8581,61.063,-32.216
0.0080854,42.797,-71.545,1.8877,61.109,-32.143
0.030136,42.767,-71.496,1.9172,61.156,-32.07
0.052315,42.738,-71.448,1.9471,61.204,-31.997
0.074334,42.708,-71.399,1.9771,61.25,-31.923
